Unique Product Identifier (UPC or SKU),Manufacturer,Brand Name,Product Name,Category,Flavor,Date Added to Directory
842099104821,"Pure Laboratories, LLC.",Halo,Triton Ii Tank (1-pack),E-liquid Cartridge,N/A,05/01/2025
842099104975,"Pure Laboratories, LLC.",Halo,Triton Ii Coils (3-pack),E-liquid Cartridge,N/A,05/01/2025
842099195263,"Pure Laboratories, LLC.",Halo,Triton Ii Single Kit (blue),Device,N/A,05/05/2025
849205029993,R.J. Reynolds Vapor Company,Vuse,Alto Golden Tobacco All In One Kit 5%,E-liquid Pod,Tobacco,04/15/2025
849205030029,R.J. Reynolds Vapor Company,Vuse,Alto Menthol All In One Kit 5%,E-liquid Pod,Menthol,05/01/2025
849205030050,R.J. Reynolds Vapor Company,Vuse,Alto Golden Tobacco All In One Kit 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205032603,R.J. Reynolds Vapor Company,Vuse,Alto Golden Spark/dusk Glow Tasting Kit 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205021140,R.J. Reynolds Vapor Company,Vuse,Alto Power Unit Blue,Device,Unflavored,05/01/2025
849205021652,R.J. Reynolds Vapor Company,Vuse,Alto Power Unit Teal,Device,Unflavored,05/01/2025
849205018591,R.J. Reynolds Vapor Company,Vuse,Alto Power Unit Slate,Device,Unflavored,05/01/2025
849205021171,R.J. Reynolds Vapor Company,Vuse,Alto Power Unit Red,Device,Unflavored,05/01/2025
887969011397,Fontem US LLC,Blu,Blu Device –Limited Edition Midnight Blue,Device,N/A,05/01/2025
887969011557,Fontem US LLC,Blu,Blu Device – Forest Green,Device,N/A,05/01/2025
887969011366,Fontem US LLC,Blu,Blu Device – Graphite Black,Device,N/A,05/01/2025
887969011380,Fontem US LLC,Blu,Blu Device – Limited Edition Forest Green,Device,N/A,05/01/2025
887969011373,Fontem US LLC,Blu,Blu Device – Limited Edition Sand Gold,Device,N/A,05/01/2025
887969011571,Fontem US LLC,Blu,Blu Device – Midnight Blue,Device,N/A,05/01/2025
887969011311,Fontem US LLC,Blu,Blu Pods Gold Leaf Tobacco 1.2%,E-liquid Pod,Gold Leaf,05/01/2025
887969011304,Fontem US LLC,Blu,Blu Pods Gold Leaf Tobacco 2.4%,E-liquid Pod,Gold Leaf,05/01/2025
887969011342,Fontem US LLC,Blu,Blu Pods Rich Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
887969011359,Fontem US LLC,Blu,Blu Pods Rich Tobacco 3.6%,E-liquid Pod,Tobacco,05/01/2025
887969008700,Fontem US LLC,Blu Plus,Blu Plus+ Xpress Kit (classic Tobacco),E-liquid Cartridge,NA / Tobacco,05/01/2025
887969005112,Fontem US LLC,Blu Plus,Blu Plus+ Tanks Carolina Bold 2.0%,E-liquid Cartridge,Carolina Bold,05/01/2025
887969004887,Fontem US LLC,Blu Plus,Blu Plus+ Tanks Classic Tobacco2.4%,E-liquid Cartridge,Tobacco,05/01/2025
887969004894,Fontem US LLC,Blu Plus,Blu Plus+ Tanks Classic Tobacco 1.2 %,E-liquid Cartridge,Tobacco,05/01/2025
887969007468,Fontem US LLC,Blu Plus,Blu Plus+ Tanks Gold Leaf Tobacco 1.2%,E-liquid Cartridge,Gold Leaf,05/01/2025
887969007482,Fontem US LLC,Blu Plus,Blu Plus+ Tanks Gold Leaf Tobacco 2.4%,E-liquid Cartridge,Gold Leaf,05/01/2025
887969004917,Fontem US LLC,Blu Plus,Blu Plus+ Tanks Menthol 1.2%,E-liquid Cartridge,Menthol,05/01/2025
887969004900,Fontem US LLC,Blu Plus,Blu Plus+ Tanks Menthol 2.4%,E-liquid Cartridge,Menthol,05/01/2025
887969011335,Fontem US LLC,Blu,Blu Pods Menthol 1.2%,E-liquid Pod,Menthol,05/01/2025
887969010581,Fontem US LLC,Myblu,Myblu Magnificent Menthol 1.2%,E-liquid Pod,Menthol,05/01/2025
887969011083,Fontem US LLC,Myblu,Myblu Device,Device,,05/01/2025
887969011267,Fontem US LLC,Myblu,Myblu Device – Anniversary Edition (silver),Device,,05/01/2025
887969010369,Fontem US LLC,Myblu,Myblu Gold Leaf Tobacco 1.2%,E-liquid Pod,Gold Leaf,05/01/2025
887969010345,Fontem US LLC,Myblu,Myblu Gold Leaf Tobacco 2.4%,E-liquid Pod,Gold Leaf,05/01/2025
887969010802,Fontem US LLC,Myblu,Myblu Intense Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
887969010789,Fontem US LLC,Myblu,Myblu Intense Tobacco 3.6%,E-liquid Pod,Tobacco,05/01/2025
887969009943,Fontem US LLC,Myblu,Myblu Intense Tobacco Chill 2.5%,E-liquid Pod,Tobacco Chill,05/01/2025
887969009967,Fontem US LLC,Myblu,Myblu Intense Tobacco Chill 4.0%,E-liquid Pod,Tobacco Chill,05/01/2025
887969010567,Fontem US LLC,Myblu,Myblu Menthol2.4%,E-liquid Pod,Menthol,05/01/2025
887969008847,Fontem US LLC,Myblu,Myblu Starter Pack Gold Leaf 2.4%,E-liquid Pod,"N/A, Gold Leaf",05/01/2025
859654002010,Fontem US LLC,Blu Disposable,Blu Disposable Classic Tobacco 2.4%,Disposable,Tobacco,05/01/2025
859654002003,Fontem US LLC,Blu Disposable,Blu Disposable Menthol 2.4%,Disposable,Menthol,05/01/2025
887969005297,Fontem US LLC,Blu Disposable,Blu Disposable Vanilla 2.4%,Disposable,Vanilla,05/01/2025
887969007222,Fontem US LLC,Blu Disposable,Blu Disposable Polar Mint 2.4%,Disposable,Polar Mint,05/01/2025
858099003491,Fontem US LLC,Blu Disposable,Blu Disposable Cherry 2.4%,Disposable,Cherry,05/01/2025
887969011298,Fontem US LLC,Blu,Blu Pods Tobacco Ice 4.0%,E-liquid Pod,Tobacco Chill,05/01/2025
887969011281,Fontem US LLC,Blu,Blu Pods Tobacco Ice 2.5%,E-liquid Pod,Tobacco Chill,05/01/2025
887969011328,Fontem US LLC,Blu,Blu Pods Menthol 2.4%,E-liquid Pod,Menthol,05/01/2025
849205022192,R.J. Reynolds Vapor Company,Vuse,Alto 1 Pod Golden Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205022222,R.J. Reynolds Vapor Company,Vuse,Alto 1 Pod Golden Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205022109,R.J. Reynolds Vapor Company,Vuse,Alto 1 Pod Menthol 2.4%,E-liquid Pod,Menthol,05/01/2025
849205022130,R.J. Reynolds Vapor Company,Vuse,Alto 1 Pod Menthol 5%,E-liquid Pod,Menthol,05/01/2025
849205032016,R.J. Reynolds Vapor Company,Vuse,Alto Pod Classic Tobacco 1.8%,E-liquid Pod,Tobacco,05/01/2025
849205032078,R.J. Reynolds Vapor Company,Vuse,Alto Pod Classic Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205032047,R.J. Reynolds Vapor Company,Vuse,Alto Pod Classic Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205019703,R.J. Reynolds Vapor Company,Vuse,Alto Pod Rich Tobacco 1.8%,E-liquid Pod,Tobacco,05/01/2025
849205017907,R.J. Reynolds Vapor Company,Vuse,Alto Pod Rich Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
819913011580,"Juul Labs, Inc.",Juul,Juul Us Slate Device Kit,Device,N/A,05/01/2025
840048219251,"Juul Labs, Inc.",Juul,Juul Us Onyx Device Kit,Device,N/A,05/01/2025
819913015199,"Juul Labs, Inc.",Juul,Juulpods Virginia Tobacco 5% 1.4ml 2-pack,E-liquid Pod,Virginia Tobacco,05/01/2025
819913011429,"Juul Labs, Inc.",Juul,Juulpods Virginia Tobacco 5% 4-pack,E-liquid Pod,Virginia Tobacco,05/01/2025
819913015151,"Juul Labs, Inc.",Juul,Juulpods Menthol 5.0% 1.4ml 2-pack,E-liquid Pod,Menthol,05/01/2025
819913012594,"Juul Labs, Inc.",Juul,Juulpods Us Menthol 5.0% 4-pack,E-liquid Pod,Menthol,05/01/2025
840048202963,"Juul Labs, Inc.",Juul,Juulpods Us Menthol 3.0% 4-pack,E-liquid Pod,Menthol,05/01/2025
819913011740,"Juul Labs, Inc.",Juul,Juulpods Us Virginia Tobacco 3.0% 4-pack,E-liquid Pod,Virginia Tobacco,05/01/2025
819913014987,"Juul Labs, Inc.",Juul,Juulpods Us Virginia Tobacco 3.0% 1.4ml 2-pack,E-liquid Pod,Virginia Tobacco,05/01/2025
840048218940,"Juul Labs, Inc.",Juul,Juul Us Maroon Device Kit,Device,N/A,05/01/2025
840048219060,"Juul Labs, Inc.",Juul,Juulpods Us Menthol 5.0% 6-pack,E-liquid Pod,Menthol,05/01/2025
840048219053,"Juul Labs, Inc.",Juul,Juulpods Us Virginia Tobacco 5.0% 6-pack,E-liquid Pod,Virginia Tobacco,05/01/2025
840048219602,"Juul Labs, Inc.",Juul,Juulpods Us Menthol 5.0% 1-pack,E-liquid Pod,Menthol,05/01/2025
840048219619,"Juul Labs, Inc.",Juul,Juulpods Us Virginia Tobacco 5.0% 1-pack,E-liquid Pod,Virginia Tobacco,05/01/2025
840048219039,"Juul Labs, Inc.",Juul,Juulpods Virginia Tobacco - 5% Us Special 6-pack,E-liquid Pod,Virginia Tobacco,05/01/2025
840048219046,"Juul Labs, Inc.",Juul,Juulpods Menthol - 5% Us Special 6-pack,E-liquid Pod,Menthol,05/01/2025
840048219077,"Juul Labs, Inc.",Juul,Juulpods Virginia Tobacco - 5% Us Special 8-pack,E-liquid Pod,Virginia Tobacco,05/01/2025
840048219084,"Juul Labs, Inc.",Juul,Juulpods Menthol - 5% Us Special 8-pack,E-liquid Pod,Menthol,05/01/2025
840048219268,"Juul Labs, Inc.",Juul,Juul Device & Juulpods V. Tob. - 5% Special 2-pk,E-liquid Pod,Virginia Tobacco,05/01/2025
840048219275,"Juul Labs, Inc.",Juul,Juul Device & Juulpods Menthol - 5% Special 2-pk,E-liquid Pod,Menthol,05/01/2025
840048220394,"Juul Labs, Inc.",Juul,Juul Device & Juulpods V. Tob. - 5% Special 1-pk,E-liquid Pod,Virginia Tobacco,05/01/2025
840048220387,"Juul Labs, Inc.",Juul,Juul Device & Juulpods Menthol - 5% Special 1-pk,E-liquid Pod,Menthol,05/01/2025
815058022443,Logic Technology Development LLC,Pro Capsules Menthol 20 Mg/ml 2-ct,Logic Pro Menthol E-liquid,E-liquid,Menthol,05/01/2025
815058022320,Logic Technology Development LLC,Power Rechargeable Kit Tobacco 27 Mg/ml,Logic Power Tobacco E-liquid Package & Logic Power,Device,None,05/01/2025
815058022337,Logic Technology Development LLC,Power Rechargeable Kit Menthol 27 Mg/ml,Logic Power Menthol E-liquid Package / Logic Power,Device,Menthol,05/01/2025
815058022344,Logic Technology Development LLC,Power Cartridges Tobacco 27 Mg/ml 2-ct,Logic Power Tobacco E-liquid Package,E-liquid Cartridge,None,05/01/2025
815058022351,Logic Technology Development LLC,Power Cartridges Menthol 27 Mg/ml 2-ct,Logic Power Menthol E-liquid Package,E-liquid Cartridge,Menthol,05/01/2025
849205016283,R.J. Reynolds Vapor Company,Vuse,Alto Pod Rich Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205019765,R.J. Reynolds Vapor Company,Vuse,Alto Pod Golden Tobacco 1.8%,E-liquid Pod,Tobacco,05/01/2025
849205019468,R.J. Reynolds Vapor Company,Vuse,Alto Pod Golden Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205019345,R.J. Reynolds Vapor Company,Vuse,Alto Pod Golden Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205019673,R.J. Reynolds Vapor Company,Vuse,Alto Pod Menthol 1.8%,E-liquid Pod,Menthol,05/01/2025
849205019918,R.J. Reynolds Vapor Company,Vuse,Alto Pod Menthol 2.4%,E-liquid Pod,Menthol,05/01/2025
849205016252,R.J. Reynolds Vapor Company,Vuse,Alto Pod Menthol 5%,E-liquid Pod,Menthol,05/01/2025
849205032139,R.J. Reynolds Vapor Company,Vuse,Alto 4 Pod Classic Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205032108,R.J. Reynolds Vapor Company,Vuse,Alto 4 Pod Classic Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205023519,R.J. Reynolds Vapor Company,Vuse,Alto 4 Pod Golden Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205023540,R.J. Reynolds Vapor Company,Vuse,Alto 4 Pod Golden Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205032481,R.J. Reynolds Vapor Company,Vuse,Alto Menthol All In One Kit 2.4%,E-liquid Pod,Menthol,05/01/2025
849205032429,R.J. Reynolds Vapor Company,Vuse,Alto Pod Aqua Frost Menthol 5%,E-liquid Pod,Menthol,05/01/2025
849205031224,R.J. Reynolds Vapor Company,Vuse,Alto Pod Dusk Glow Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205031255,R.J. Reynolds Vapor Company,Vuse,Alto Pod Golden Spark Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205032573,R.J. Reynolds Vapor Company,Vuse,Alto Pod Aqua Frost Menthol 2.4%,E-liquid Pod,Menthol,05/01/2025
849205032511,R.J. Reynolds Vapor Company,Vuse,Alto Pod Dusk Glow Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205032542,R.J. Reynolds Vapor Company,Vuse,Alto Pod Golden Spark Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205032450,R.J. Reynolds Vapor Company,Vuse,Alto Pod Aqua Frost Menthol 5% Tasting Kit,E-liquid Pod,Menthol,05/01/2025
849205031347,R.J. Reynolds Vapor Company,Vuse,Alto Golden Spark/dusk Glow Tasting Kit 5%,E-liquid Pod,Tobacco,05/01/2025
849205032634,R.J. Reynolds Vapor Company,Vuse,Alto Pod Aqua Frost Menthol Tasting Kit 2.4%,E-liquid Pod,Menthol,05/01/2025
819913015434,"Juul Labs, Inc.",Juul,Juul Us Silver Device Kit,Device,N/A,05/01/2025
788782962609,MH Global LLc dba Streamline Vape Co. LLC,Bam's Cannoli,Bam's Cannoli Captain,E-liquid,Caramel Cream,05/01/2025
788782962616,MH Global LLc dba Streamline Vape Co. LLC,Bam's Cannoli,Bam's Cannoli Captain,E-liquid,Caramel Cream,05/01/2025
788782965228,MH Global LLc dba Streamline Vape Co. LLC,Juice Head,Juice Head Blueberry Lemon,E-liquid,Blueberry Lemon,05/01/2025
788782965235,MH Global LLc dba Streamline Vape Co. LLC,Juice Head,Juice Head Blueberry Lemon,E-liquid,Blueberry Lemon,05/01/2025
750253727819,MH Global LLc dba Streamline Vape Co. LLC,Juice Head,Juice Head Peach Pear,E-liquid,Peach Pear,05/01/2025
849205023427,R.J. Reynolds Vapor Company,Vuse,Alto 4 Pod Menthol 2.4%,E-liquid Pod,Menthol,05/01/2025
849205023458,R.J. Reynolds Vapor Company,Vuse,Alto 4 Pod Menthol 5%,E-liquid Pod,Menthol,05/01/2025
849205030623,R.J. Reynolds Vapor Company,Vuse,Alto 6 Pod Golden Tobacco 5%,E-liquid Pod,Tobacco,05/01/2025
849205030593,R.J. Reynolds Vapor Company,Vuse,Alto 6 Pod Menthol 5%,E-liquid Pod,Menthol,05/01/2025
849205034010,R.J. Reynolds Vapor Company,Vuse,Alto 6 Pod Golden Tobacco 2.4%,E-liquid Pod,Tobacco,05/01/2025
849205033983,R.J. Reynolds Vapor Company,Vuse,Alto 6 Pod Menthol 2.4%,E-liquid Pod,Menthol,05/01/2025
849205032160,R.J. Reynolds Vapor Company,Vuse,Alto Classic Tobacco All In One Kit 5%,E-liquid Pod,Tobacco,05/01/2025
601956377408,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Mint,05/01/2025
742259842450,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Pineapple Ice,05/01/2025
601956377460,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Strawberry Ice,05/01/2025
742259842474,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Strawberry Watermelon,05/01/2025
601956377422,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Orange (fantasie),05/01/2025
742259842498,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Bad Bull,05/01/2025
601956377385,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Lush Ice,05/01/2025
601956377347,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Berry Lemonade,05/01/2025
601956377446,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Raspberry Blueberry Lemon,05/01/2025
742259842511,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Mango Ice,05/01/2025
601956377361,Maduro Distributors Inc dba The Loon,Loon,Loon Air+,Disposable,Grape,05/01/2025
601956373882,Maduro Distributors Inc dba The Loon,Loon,Loon Air Maxx,Disposable,Frozen Melon,05/01/2025
767461990393,Maduro Distributors Inc dba The Loon,Loon,Loon Air Maxx,Disposable,Kiwi Berry (bowzer Berry),05/01/2025
601956370737,Maduro Distributors Inc dba The Loon,Loon,Loon Air Maxx,Disposable,Blue Raspberry (blue Razz),05/01/2025
601956370836,Maduro Distributors Inc dba The Loon,Loon,Loon Air Maxx,Disposable,Grape,05/01/2025
767461990072,Maduro Distributors Inc dba The Loon,Loon,Tobacco 18,E-liquid Cartridge,Tobacco,05/01/2025
767461990126,Maduro Distributors Inc dba The Loon,Loon,Menthol 18,E-liquid Cartridge,Menthol,05/01/2025
850071163391,Blue Nine LLC,Crossbar,Crossbar E-cigarette Tobacco Rw,Disposable,Tobacco,05/01/2025
850071163377,Blue Nine LLC,Crossbar,Crossbar E-cigarette Tobacco Bs,Disposable,Tobacco,05/01/2025
850071163438,Blue Nine LLC,Crossbar,Crossbar E-cigarette Menthol Mm,Disposable,Menthol,05/01/2025
850071163414,Blue Nine LLC,Crossbar,Crossbar E-cigarette Menthol Br,Disposable,Menthol,05/01/2025
815058022863,Logic Technology Development LLC,Pro Device,Logic Pro Capsule Tank System,Device,None,05/01/2025
815058022436,Logic Technology Development LLC,Pro Capsules Tobacco 20 Mg/ml 2-ct,Logic Pro Tobacco E-liquid,E-liquid,None,05/01/2025
810029043779,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blueberry Parfait 100ml 3mg,E-liquid,Blueberry & Yogurt,05/29/2025
810029043786,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blueberry Parfait 100ml 6mg,E-liquid,Blueberry & Yogurt,05/29/2025
810029041393,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blueberry Parfait 60ml 3mg,E-liquid,Blueberry & Yogurt,05/29/2025
810029041409,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blueberry Parfait 60ml 6mg,E-liquid,Blueberry & Yogurt,05/29/2025
810029043847,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blueberry Parfait Salt 30ml 24mg,E-liquid,Blueberry & Yogurt,05/29/2025
810029043854,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Blueberry Parfait Salt 30ml 48mg,E-liquid,Blueberry & Yogurt,05/29/2025
810029043939,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Iced Blackberry Lemonade 100ml 3mg,E-liquid,Menthol Blackberry Lemonade,05/29/2025
810029043946,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Iced Blackberry Lemonade 100ml 6mg,E-liquid,Menthol Blackberry Lemonade,05/29/2025
810029040662,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Blueberry 100ml 6mg,E-liquid,Blueberry Vanilla Custard,05/29/2025
810029040891,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Blueberry 60ml 3mg,E-liquid,Blueberry Vanilla Custard,05/29/2025
810029040464,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Blueberry 60ml 6mg,E-liquid,Blueberry Vanilla Custard,05/29/2025
810029040822,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Blueberry Salt 30ml 24mg,E-liquid,Blueberry Vanilla Custard,05/29/2025
810029040839,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Blueberry Salt 30ml 48mg,E-liquid,Blueberry Vanilla Custard,05/29/2025
810029040693,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Honeydew 100ml 3mg,E-liquid,Vanilla Honeydew Custard,05/29/2025
810029040709,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Honeydew 100ml 6mg,E-liquid,Vanilla Honeydew Custard,05/29/2025
810029040617,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard 100ml 3mg,E-liquid,Vanilla & Custard,05/29/2025
810029040624,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard 100ml 6mg,E-liquid,Vanilla & Custard,05/29/2025
810029040631,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard 100ml 12mg,E-liquid,Vanilla & Custard,05/29/2025
810029040419,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard 60ml 3mg,E-liquid,Vanilla & Custard,05/29/2025
810029040426,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard 60ml 6mg,E-liquid,Vanilla & Custard,05/29/2025
810029040433,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard 60ml 12mg,E-liquid,Vanilla & Custard,05/29/2025
810029040655,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Blueberry 100ml 3mg,E-liquid,Blueberry Vanilla Custard,05/29/2025
810029040730,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer KustardLemon 100ml 3mg,E-liquid,Vanilla Lemon & Custard,05/29/2025
810029040747,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Lemon 100ml 6mg,E-liquid,Vanilla Lemon & Custard,05/29/2025
810029040778,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Strawberry 100ml 3mg,E-liquid,Strawberry Vanilla Custard,05/29/2025
810029040785,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Strawberry 100ml 6mg,E-liquid,Strawberry Vanilla Custard,05/29/2025
810029044363,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Salt 30ml 12mg,E-liquid,Vanilla & Custard,05/29/2025
810029040808,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Salt 30ml 24mg,E-liquid,Vanilla & Custard,05/29/2025
810029040815,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Salt 30ml 48mg,E-liquid,Vanilla & Custard,05/29/2025
810029040570,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Strawberry 60ml 3mg,E-liquid,Strawberry Vanilla Custard,05/29/2025
810029040587,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Strawberry 60ml 6mg,E-liquid,Strawberry Vanilla Custard,05/29/2025
810029044400,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Strawberry Salt 30ml 12mg,E-liquid,Strawberry Vanilla Custard,05/29/2025
810029040884,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Strawberry Salt 30ml 24mg,E-liquid,Strawberry Vanilla Custard,05/29/2025
6939986037134,"SV3, LLC",Mi-pod,Mi-pod Pro,Device,N/A,06/24/2025
813613026134,"SV3, LLC",Mi-pod,Mi-pod Pro Replacement Pods,Device,N/A,06/24/2025
810029040891,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Killer Kustard Strawberry Salt 30ml 48mg,E-liquid,Strawberry Vanilla Custard,05/29/2025
810029040174,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy 100ml 3mg,E-liquid,Milk & Strawberry,05/29/2025
810029040181,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy 100ml 6mg,E-liquid,Milk & Strawberry,05/29/2025
810029040198,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy 100ml 12mg,E-liquid,Milk & Strawberry,05/29/2025
810029040013,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Milk Of The Poppy 60ml 3mg,E-liquid,Milk & Strawberry,05/29/2025
850011519219,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Raspberry French 120ml 6mg,E-liquid,Cream Raspberry Mixedberry,05/29/2025
850011519226,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Raspberry French 120ml 12mg,E-liquid,Cream Raspberry Mixedberry,05/29/2025
1000703060,Wages & White Lion Investments LLC dba Triton Distribution,Jimmy The Juiceman,Jimmy The Juiceman Raspberry French 60ml 3mg,E-liquid,Cream Raspberry Mixedberry,05/29/2025
810029041447,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Strawberry Parfait 60ml 6mg,E-liquid,Strawberry & Yogurt,05/29/2025
810029043861,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Strawberry Parfait Salt 30ml 24mg,E-liquid,Strawberry & Yogurt,05/29/2025
810029043878,Wages & White Lion Investments LLC dba Triton Distribution,Vapetasia,Vapetasia Strawberry Parfait Salt 30ml 48mg,E-liquid,Strawberry & Yogurt,05/29/2025
900203120,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 120ml 3mg,E-liquid,Raspberry & Dragon Fruit,05/29/2025
900206120,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 120ml 6mg,E-liquid,Raspberry & Dragon Fruit,05/29/2025
900212120,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 120ml 12mg,E-liquid,Raspberry & Dragon Fruit,05/29/2025
900203060,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 60ml 3mg,E-liquid,Raspberry & Dragon Fruit,05/29/2025
900206060,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 60ml 6mg,E-liquid,Raspberry & Dragon Fruit,05/29/2025
900212060,Wages & White Lion Investments LLC dba Triton Distribution,Cold Fusion,Cold Fusion Hiss Tank 60ml 12mg,E-liquid,Raspberry & Dragon Fruit,05/29/2025
860008032560,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 120ml 3mg,E-liquid,Sweet Cream & Savorly,05/29/2025
860008032577,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 120ml 6mg,E-liquid,Sweet Cream & Savorly,05/29/2025
100912120,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 120ml 12mg,E-liquid,Sweet Cream & Savorly,05/29/2025
100915060,Wages & White Lion Investments LLC dba Triton Distribution,Suicide Bunny,Suicide Bunny The Ob 60ml 1.5mg,E-liquid,Sweet Cream & Savorly,05/29/2025
